评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
在申了思密达[脱单doge],2022-03-02 02:26:00,4,评论,在申了思密达,0.2435
@京鹿子hz,2022-03-02 00:50:38,4,评论,@京鹿子hz,0.8633
这个没必要防韩国，它们哪来这青山绿水[doge],2022-03-01 17:40:50,5,评论,这个没必要防韩国，它们哪来这青山绿水,0.2229
注意安全,2022-03-01 12:03:37,3,评论,注意安全,0.6885
别让韩国人看见,2022-03-01 06:38:27,2,评论,别让韩国人看见,0.3708
憨蝈：不是我们不想申，问题学不来[doge],2022-03-01 00:40:06,4,评论,憨蝈：不是我们不想申，问题学不来,0.1651
加油加油！,2022-02-28 23:56:31,6,评论,加油！,0.9475
一苇渡江,2022-02-28 20:59:20,5,评论,一苇渡江,0.598
希望您能传承下去这艺术[给心心],2022-02-28 20:58:18,4,评论,希望您能传承下去这艺术,0.6699
我该怎么跟我的外国朋友解释我不会武功,2022-02-28 20:52:36,4,评论,我该怎么跟我的外国朋友解释我不会武功,0.0767
👍🏻,2022-02-28 20:40:12,5,评论,👍🏻,0.6105
漂亮！注意安全！,2022-02-28 20:33:51,4,评论,漂亮！注意安全！,0.9604
你这个算什么？站在上面舞两下很厉害么？人家韩国还会掉水里呢。而且一潜就是三小时，上来之后大气都不喘。,2022-02-28 20:29:27,5,评论,你这个算什么？站在上面舞两下很厉害么？人家韩国还会掉水里呢。而且一潜就是三小时，上来之后大气都不喘。,0.0343
一苇渡江,2022-02-28 20:29:21,5,评论,一苇渡江,0.598
注意防韩,2022-02-28 20:24:14,4,评论,注意防韩,0.3397
加油！,2022-02-28 18:42:01,2,评论,加油！,0.9475
下雨天还是注意安全,2022-02-28 18:18:36,4,评论,下雨天还是注意安全,0.5996
一苇过江啊,2022-02-28 18:07:10,5,评论,一苇过江啊,0.621
姐姐注意安全,2022-02-28 17:53:22,4,评论,姐注意安全,0.838
牛[打call],2022-02-28 17:35:17,5,评论,牛,0.8514
喜欢，谢谢让我见过,2022-02-28 17:09:28,5,评论,喜欢，谢让我见过,0.907
真棒有信仰有梦想知道自己要干什么真棒,2022-02-28 17:04:42,5,评论,真棒有信仰有梦想知道自己要干什么真棒,0.9946
女孩子注意点啊 别受寒了 加油[打call][打call][打call],2022-02-28 16:36:13,4,评论,女孩子注意点啊 别受寒了 加油,0.8871
这里是哪，这河好漂亮啊,2022-02-28 16:01:08,4,评论,这里是哪，这河好漂亮啊,0.9409
为什么她可以站在一根竹子上面啊？我觉得不合理,2022-02-28 15:20:41,4,评论,为什么她可以站在一根竹子上面啊？我觉得不合理,0.0521
小西八：好东西，我的先申遗了！联合国教科文：你们全国没一个人会，申个毛啊！,2022-02-28 14:42:39,4,评论,小西八：好东西，我的先申遗了！联合国教科文：你们全国没一个人会，申个毛啊！,0.6097
是厚积薄发,2022-02-28 13:32:33,3,评论,是厚积薄发,0.8612
[doge]就喜欢你这种的，[热词系列_三连],2022-02-28 13:05:36,3,评论,,0.5678
得有人看着，后备救援队看着，不然，真让人担心啊！,2022-02-28 12:45:25,5,评论,得有人看着，后备救援队看着，不然，真让人担心啊！,0.4216
小姑娘，脚下有功夫。,2022-02-28 12:21:14,4,评论,小姑娘，脚下有功夫。,0.6409
UP主，这个视屏能不能改双结尾，一个是这个，另一个拍下面网友说的:就是天晴了，阳光洒在水面上，up主状态调整在最佳，完美的展示出了一段足以让外行人觉得优美的姿态，遗世而独立。双结尾更配音乐和最后独白。,2022-02-28 10:29:06,4,评论,UP主，这个视屏能不能改双结尾，一个是这个，另一个拍下面网友说的:就是天晴了，阳光洒在水面上，up主状态调整在最佳，完美的展示出了一段足以让外行人觉得优美的姿态，遗世而独立。双结尾更配音乐和最后独白。,0.9819
要注意安全鸭,2022-02-27 23:35:52,4,评论,要注意安全鸭,0.5875
加油[抱拳][抱拳][抱拳],2022-02-27 23:30:46,4,评论,加油,0.9596
好棒啊 注意安全,2022-02-27 23:28:44,4,评论,好棒啊 注意安全,0.9896
就韩国那个汉江  里面都是伟哥  怎么申遗这个 都不敢下水[滑稽],2022-02-27 22:21:18,4,评论,就韩国那个汉江 里面都是伟哥 怎么申遗这个 都不敢下水,0.0206
我也第一次知道这个,2022-02-27 21:27:24,5,评论,我也第一次知道这个,0.6542
[支持][支持][支持],2022-02-27 20:50:32,5,评论,,0.5678
好想玩水[tv_调皮],2022-02-27 20:48:04,5,评论,好想玩水,0.9475
加油啊！！！,2022-02-27 20:35:41,3,评论,加油啊！,0.9324
英语阅读题上的狠人[tv_点赞],2022-02-27 20:11:38,5,评论,英语阅读题上的狠人,0.7656
超级棒啊！姐姐可以去油管发视频！文化输出冲冲冲！,2022-02-27 19:55:14,5,评论,超级棒啊！姐可以去油管发视频！文化输出冲！,0.9924
一苇以航,2022-02-27 19:53:16,3,评论,一苇以航,0.6105
两百斤的我玩不来[doge],2022-02-27 19:45:01,4,评论,两百斤的我玩不来,0.3245
加油[打call],2022-02-27 19:23:01,5,评论,加油,0.9596
不用小心棒子，他们用的不是竹竿[doge],2022-02-27 19:21:39,5,评论,不用小心棒子，他们用的不是竹竿,0.1058
加油,2022-02-27 19:21:10,5,评论,加油,0.9596
注意防韩,2022-02-28 20:24:14,4,评论,注意防韩,0.3397
加油！,2022-02-28 18:42:01,2,评论,加油！,0.9475
下雨天还是注意安全,2022-02-28 18:18:36,4,评论,下雨天还是注意安全,0.5996
一苇过江啊,2022-02-28 18:07:10,5,评论,一苇过江啊,0.621
姐姐注意安全,2022-02-28 17:53:22,4,评论,姐注意安全,0.838
牛[打call],2022-02-28 17:35:17,5,评论,牛,0.8514
喜欢，谢谢让我见过,2022-02-28 17:09:28,5,评论,喜欢，谢让我见过,0.907
真棒有信仰有梦想知道自己要干什么真棒,2022-02-28 17:04:42,5,评论,真棒有信仰有梦想知道自己要干什么真棒,0.9946
这里是哪，这河好漂亮啊,2022-02-28 16:01:08,4,评论,这里是哪，这河好漂亮啊,0.9409
为什么她可以站在一根竹子上面啊？我觉得不合理,2022-02-28 15:20:41,4,评论,为什么她可以站在一根竹子上面啊？我觉得不合理,0.0521
偷的明白吗？,2022-02-28 15:11:43,5,评论,偷的明白吗？,0.0141
我也第一次知道这个,2022-02-27 21:27:24,5,评论,我也第一次知道这个,0.6542
[支持][支持][支持],2022-02-27 20:50:32,5,评论,,0.5678
加油啊！！！,2022-02-27 20:35:41,3,评论,加油啊！,0.9324
英语阅读题上的狠人[tv_点赞],2022-02-27 20:11:38,5,评论,英语阅读题上的狠人,0.7656
超级棒啊！姐姐可以去油管发视频！文化输出冲冲冲！,2022-02-27 19:55:14,5,评论,超级棒啊！姐可以去油管发视频！文化输出冲！,0.9924
一苇以航,2022-02-27 19:53:16,3,评论,一苇以航,0.6105
两百斤的我玩不来[doge],2022-02-27 19:45:01,4,评论,两百斤的我玩不来,0.3245
加油[打call],2022-02-27 19:23:01,5,评论,加油,0.9596
不用小心棒子，他们用的不是竹竿[doge],2022-02-27 19:21:39,5,评论,不用小心棒子，他们用的不是竹竿,0.1058
加油,2022-02-27 19:21:10,5,评论,加油,0.9596
我第一次了解这种艺术，还是在八下物理的浮力那一段，出了一道跟这项传统艺术有关的题，直到某一天，我上网搜索了这项艺术...,2022-02-27 18:22:59,5,评论,我第一次了解这种艺术，还是在八下物理的浮力那一段，出了一道跟这项传统艺术有关的题，直到某一天，我上网搜索了这项艺术.,0.7346
感觉有些魔怔了,2022-02-27 16:56:49,5,评论,感觉有些魔怔了,0.1874
20多了学这个来得及吗,2022-02-27 16:51:15,3,评论,20多了学这个来得及吗,0.5951
所以摄影师是神？[doge],2022-02-27 16:50:34,4,评论,所以摄影师是神？,0.2522
谨防小西八,2022-02-27 16:41:31,4,评论,谨防小西八,0.4767
我很喜欢传统文化，但我欣赏不了这玩意的美感，也不认为这算某种传统，没有必要强凑非遗感动自己。如果这算，我甚至可以把挑山工的扁担，把老木工的刨子，把炸爆米花老汉的锅炉都当做非遗，有意义吗？某种传统文化应该是一个大的系列，可以是某种表演某种习俗，而不是单单踩在竹竿上，这只是一种很普通的事物，哪怕没几个人去做,2022-02-27 14:55:00,5,评论,我很喜欢传统文化，但我欣赏不了这玩意的美感，也不认为这算某种传统，没有必要强凑非遗感动自己。如果这算，我甚至可以把挑山工的扁担，把老木工的刨子，把炸爆米花老汉的锅炉都当做非遗，有意义吗？某种传统文化应该是一个大的系列，可以是某种表演某种习俗，而不是单踩在竹竿上，这只是一种很普通的事物，哪怕没几个人去做,0.9093
加油！天太冷了注意身体,2022-02-27 14:23:08,4,评论,加油！天太冷了注意身体,0.9309
为什么要下雨天练呢？,2022-02-27 12:08:15,4,评论,为什么要下雨天练呢？,0.0913
这么多的非遗，不是每一样都能保存下来，只能说尽力,2022-02-27 12:02:50,5,评论,这么多的非遗，不是每一样都能保存下来，只能说尽力,0.5541
说韩国要偷的，你要考虑韩国有没有人能做到[doge],2022-02-27 08:40:49,5,评论,说韩国要偷的，你要考虑韩国有没有人能做到,0.0872
我很喜欢传统文化，但我欣赏不了这玩意的美感，也不认为这算某种传统，没有必要强凑非遗感动自己。如果这算，我甚至可以把挑山工的扁担，把老木工的刨子，把炸爆米花老汉的锅炉都当做非遗，有意义吗？某种传统文化应该是一个大的系列，可以是某种表演某种习俗，而不是单单踩在竹竿上，这只是一种很普通的事物，哪怕没几个人去做,2022-02-27 14:55:00,5,评论,我很喜欢传统文化，但我欣赏不了这玩意的美感，也不认为这算某种传统，没有必要强凑非遗感动自己。如果这算，我甚至可以把挑山工的扁担，把老木工的刨子，把炸爆米花老汉的锅炉都当做非遗，有意义吗？某种传统文化应该是一个大的系列，可以是某种表演某种习俗，而不是单踩在竹竿上，这只是一种很普通的事物，哪怕没几个人去做,0.9093
加油！天太冷了注意身体,2022-02-27 14:23:08,4,评论,加油！天太冷了注意身体,0.9309
为什么要下雨天练呢？,2022-02-27 12:08:15,4,评论,为什么要下雨天练呢？,0.0913
这么多的非遗，不是每一样都能保存下来，只能说尽力,2022-02-27 12:02:50,5,评论,这么多的非遗，不是每一样都能保存下来，只能说尽力,0.5541
说韩国要偷的，你要考虑韩国有没有人能做到[doge],2022-02-27 08:40:49,5,评论,说韩国要偷的，你要考虑韩国有没有人能做到,0.0872
姐姐注意安全,2022-02-27 08:19:00,4,评论,姐注意安全,0.838
加油,2022-02-27 07:19:48,5,评论,加油,0.9596
失踪人口回归了，注意身体健康啊！！！,2022-02-27 02:44:14,5,评论,失踪人口回归了，注意身体健康啊！,0.4038
辛苦你了，很棒,2022-02-27 02:06:46,5,评论,辛苦你了，很棒,0.9946
这竹子浮力真大[脸红],2022-02-27 01:58:19,5,评论,这竹子浮力真大,0.7615
要注意保护好自己噢[给心心],2022-02-27 01:11:40,4,评论,要注意保护好自己噢,0.573
加油,2022-02-27 01:07:20,5,评论,加油,0.9596
寒国人才不会练呢，他们都直接偷视频思密达[doge],2022-02-27 00:31:36,5,评论,寒国人才不会练呢，他们都直接偷视频思密达,0.0449
刷楚人美的是脑子不好使吗？[给心心],2022-02-27 00:13:33,5,评论,刷楚人美的是脑子不好使吗？,0.1383
一定注意不要让死棒子偷了呀！,2022-02-26 22:36:06,5,评论,一定注意不要让死棒子偷了呀！,0.0135
[奋斗],2022-02-26 22:34:18,6,评论,,0.5678
打雷不下水,2022-03-07 20:42:12,4,评论,打雷不下水,0.0179
助力每一个梦想,2022-03-07 18:48:10,3,评论,助力每一个梦想,0.9923
我没有理由不努力学习[打call],2022-03-07 13:23:40,2,评论,我没有理由不努力学习,0.0766
好牛啊,2022-03-07 10:14:50,4,评论,好牛啊,0.9399
酷！[热词系列_燃起来了],2022-03-06 21:34:38,5,评论,酷！,0.9588
失踪人口回归,2022-03-06 21:32:00,2,评论,失踪人口回归,0.464
没有水鬼么？,2022-03-06 19:23:24,3,评论,没有水鬼么？,0.0717
加油[打call],2022-03-06 11:37:15,3,评论,加油,0.9596
很难不支持,2022-03-06 08:31:58,5,评论,很难不支持,0.0655
这下真的是水袖了……[妙啊],2022-03-06 06:50:30,6,评论,这下真的是水袖了…,0.3255
说起来你们真的不会相信，我在用这，亲眼看到过穿着环卫工人衣服的阿姨。在河里划着这个，不是在打捞，应该是在练习。重点是，环卫工人的衣服我很纳闷[doge][doge]这么强吗,2022-03-06 04:07:47,4,评论,说起来你们真的不会相信，我在用这，亲眼看到过穿着环卫工人衣服的阿姨。在河里划着这个，不是在打捞，应该是在练习。重点是，环卫工人的衣服我很纳闷这么强吗,0.0099
孤勇者,2022-03-06 02:27:22,2,评论,孤勇者,0.6105
这可不兴下雨练,2022-03-06 01:19:10,4,评论,这可不兴下雨练,0.5605
好，已阅,2022-03-06 01:18:05,5,评论,好，已阅,0.6943
加油,2022-03-05 23:41:15,5,评论,加油,0.9596
加油,2022-03-05 23:30:24,4,评论,加油,0.9596
好厉害,2022-03-05 23:25:53,3,评论,好厉害,0.8611
小姐姐也太可爱了,2022-03-05 22:45:56,5,评论,小姐也太可爱了,0.9801
加油！,2022-03-05 21:18:19,4,评论,加油！,0.9475
姐姐注意安全！独竹漂好厉害，好漂亮，第一次了解到，谢谢姐姐！,2022-03-05 18:39:02,3,评论,姐注意安全！独竹漂好厉害，好漂亮，第一次了解到，谢姐！,0.9911
好像冲浪🏄🏻‍♀️,2022-03-04 19:52:20,5,评论,好像冲浪🏄🏻‍♀️,0.7264
龙虎山？,2022-03-04 16:41:34,3,评论,龙虎山？,0.158
加油，注意不要生病了[给心心],2022-02-28 21:17:33,5,评论,加油，注意不要生病了,0.1709
小姐姐努力站起来，甩起袖子的那一刻真美,2022-02-28 19:20:20,5,评论,小姐努力站起来，甩起袖子的那一刻真美,0.9942
我觉得我们可以打上中国的水印[doge],2022-02-27 19:54:13,3,评论,我觉得我们可以打上中国的水印,0.8706
注意安全呀姐姐,2022-02-27 19:29:41,3,评论,注意安全呀姐,0.8558
我们老师上课举了独木漂的例子,2022-02-27 19:26:11,4,评论,我们老师上课举了独木漂的例子,0.2769
可以具体讲一下吗,2022-02-27 17:18:49,3,评论,可以具体讲一下吗,0.3938
太牛了吧,2022-02-27 17:01:25,3,评论,太牛了吧,0.2747
加油!,2022-02-27 16:05:02,2,评论,加油!,0.946
厉害好棒,2022-02-27 13:04:55,4,评论,厉害好棒,0.9982
up加油，但也要注意安全,2022-02-27 10:41:16,6,评论,up加油，但也要注意安全,0.6106
千万别让棒子看到 会被偷去的,2022-02-27 10:25:06,4,评论,千万别让棒子看到 会被偷去的,0.0197
哈，这种高难度的非遗他们想偷都偷不来,2022-02-27 11:30:58,3,回复,哈，这种高难度的非遗他们想偷都偷不来,0.0596
仙女,2022-02-27 04:53:43,5,评论,仙女,0.7737
up别感冒了[委屈],2022-02-27 03:03:28,4,评论,up别感冒了,0.1099
话说狐妖小红娘王权篇是不是也有此景，记忆略有模糊,2022-02-27 02:02:16,5,评论,话说狐妖小红娘王权篇是不是也有此景，记忆略有模糊,0.1912
我们中国的文化就是这样一代一代传承下来的，真心敬佩,2022-02-26 23:56:06,4,评论,我们中国的文化就是这样一代传承下来的，真心敬佩,0.9938
加油,2022-02-26 22:40:06,5,评论,加油,0.9596
小时候旅游看过不知道是哪里了。,2022-02-26 22:39:58,4,评论,小时候旅游看过不知道是哪里了。,0.4107
