评论内容,评论时间,评论人等级,评论类型,评论内容-新,情感分值
"对不起对不起对不起对不起对不起借一下楼提醒一下，近年韩国官方背后推动有组织的抄袭中国文化越来越严重!建筑！服饰！饮食!习俗等等！培养大量画手画中国风漫画在外网把中国称作“东洋风” 只字不提中国受影响是中国文化！企图模糊文化的源头!让它们方便挪用!不要小看!这是很严重侵占文化的问题！这些将能带来巨大文化收益!希望国人和官方重视起来！想了解更多的小伙伴可以微博关注文化输出现象超话，里面有大量韩国抄袭中国的帖子  ,也可以帮忙分享转发这条评论,让更多国人和官方看到重视起来！谢谢了（转自b站）",2021-02-08 17:23:44,5,评论,"对不起借一下楼提醒一下，近年韩国官方背后推动有组织的抄袭中国文化越来越严重!建筑！服饰！饮食!习俗等！培养大量画手画中国风漫画在外网把中国称作“东洋风” 只字不提中国受影响是中国文化！企图模糊文化的源头!让它们方便挪用!不要小看!这是很严重侵占文化的问题！这些将能带来巨大文化收益!希望国人和官方重视起来！想了解更多的小伙伴可以微博关注文化输出现象超话，里面有大量韩国抄袭中国的帖子 ,也可以帮忙分享转发这条评论,让更多国人和官方看到重视起来！谢了（转自b站）",0.0018
都说了日本是中国的[OK],2021-02-07 22:31:43,5,评论,都说了日本是中国的,0.0097
你弱你与世界接轨，你强世界与你接轨[无语],2021-02-07 16:47:28,4,评论,你弱你与世界接轨，你强世界与你接轨,0.0019
中国强则话语强！当中国强大到可以“让世界必须说实话”的时候，这些边边角角的非物质文化遗产也就没人再争了！当年圆明园宝贝何其多？大清守不住！还不是被八国联军抢走的抢走，抢不走的烧掉！文化的守护除了每个国人的认同和传承，还需要有强大的国力去守护和捍卫！！,2021-02-07 00:56:49,4,评论,中国强则话语强！当中国强大到可以“让世界必须说实话”的时候，这些边角的非物质文化遗产也就没人再争了！当年圆明园宝贝何其多？大清守不住！还不是被八国联军抢走的抢走，抢不走的烧掉！文化的守护除了每个国人的认同和传承，还需要有强大的国力去守护和捍卫！,0.9999
日本就是偷过去的，改革开放日本来到中国投资，顺便学走了中国很多传统工艺，然后回去申请了专利，中国很多传统匠人都不能再靠自己的技术致富，可以说中国传统技艺的几近失传和日本人脱不开关系有些二鬼子别洗了,2021-02-06 15:32:12,6,评论,日本就是偷过去的，改革开放日本来到中国投资，顺便学走了中国很多传统工艺，然后回去申请了专利，中国很多传统匠人都不能再靠自己的技术致富，可以说中国传统技艺的几近失传和日本人脱不开关系有些二鬼子别洗了,0.9999
马王堆汉墓就有出土好多漆器,2021-02-06 01:14:57,3,评论,马王堆汉墓就有出土好多漆器,0.9984
不要灰心！是我们的总要守好，品牌营销中国会做好的[保佑],2021-02-05 19:03:05,5,评论,不要灰心！是我们的总要守好，品牌营销中国会做好的,0.0015
我寻思这个国际又不是只有欧美，他们又不算国际权威。,2021-02-04 13:17:36,5,评论,我寻思这个国际又不是只有欧美，他们又不算国际权威。,0.9993
我曾经在某宝搜过螺钿漆器首饰盒，发现国产的货产品标题写的是韩国螺钿漆器盒，呵呵，我是不会买这个牌子的，叫x贝传说,2021-01-29 22:55:10,5,评论,我曾经在某宝搜过螺钿漆器首饰盒，发现国产的货产品标题写的是韩国螺钿漆器盒，呵，我是不会买这个牌子的，叫x贝传说,0.9998
8000年（手工艺专业提醒）,2020-12-31 12:17:46,4,评论,80年（手工艺专业提醒）,0.9993
从很早以前起，每次去博物馆看到中国古代精美漆器都会百感交集…中国文化真的需要被大家了解，需要保护，需要传承，不要总让我们的文化被自己遗忘，被别人视为珍宝加以利用…很可惜[难过],2020-12-13 17:12:20,5,评论,从很早以前起，每次去博物馆看到中国古代精美漆器都会百感交集…中国文化真的需要被大家了解，需要保护，需要传承，不要总让我们的文化被自己遗忘，被别人视为珍宝加以利用…很可惜,0.9999
唉！痛心疾首  痛心疾首啊  鄙人不想说话！,2020-07-05 00:33:38,5,评论,唉！痛心疾首 痛心疾首啊 鄙人不想说话！,0.0026
日本真的许多方面做的很好，是我们要学习的，现在的我们的确在传承这方面差了一些，很可惜，有许多东西更是濒临消失，更别提发扬光大了，明明都是美丽的东西,2020-06-26 23:41:01,5,评论,日本真的许多方面做的很好，是我们要学习的，现在的我们的确在传承这方面差了一些，很可惜，有许多东西更是濒临消失，更别提发扬光大了，明都是美丽的东西,0.9999
时间…我们复兴缺的只是时间[呆],2020-06-06 22:49:55,5,评论,时间…我们复兴缺的只是时间,0.9908
漆器于汉代盛行，由于制作耗时长，之后逐渐被能大批量制作快的瓷器所取代，历史的选择，现在也不可能把漆器用作家庭常用器皿,2020-05-17 11:05:22,5,评论,漆器于汉代盛行，由于制作耗时长，之后逐渐被能大批量制作快的瓷器所取代，历史的选择，现在也不可能把漆器用作家庭常用器皿,0.9998
漆器的盛行和楚文化有关，楚漆工艺是上古漆器工艺的巅峰，汉乘楚风，也继承了浓郁的楚文化特征……,2020-05-23 05:55:27,5,回复,漆器的盛行和楚文化有关，楚漆工艺是上古漆器工艺的巅峰，汉乘楚风，也继承了浓郁的楚文化特征…,0.9998
吵吵啥呀 你行你上就完了呗！耐得住性子 吃得了苦 受得住穷困被淘汰是时代发展的原因 多少非遗在我们看不到的地方消失了 因为不赚钱 因为没什么用 因为没人喜欢 因为苦所以没人做了 做网络做销售做网红 这些一天可以赚几千块的东西 人人趋之若鹜做纯手工 做良心 做传承 费力还不讨好的事情 谁愿意去干啊 你想保护一个人 你得挡在她面前你想保护一个传统 敲键盘就行了,2020-04-04 00:10:32,6,评论,吵啥呀 你行你上就完了呗！耐得住性子 吃得了苦 受得住穷困被淘汰是时代发展的原因 多少非遗在我们看不到的地方消失了 因为不赚钱 因为没什么用 因为没人喜欢 因为苦所以没人做了 做网络做销售做网红 这些一天可以赚几千块的东西 人趋之若鹜做纯手工 做良心 做传承 费力还不讨好的事情 谁愿意去干啊 你想保护一个人 你得挡在她面前你想保护一个传统 敲键盘就行了,0.002
为什么要在乎英文怎么翻译？英文里斯拉夫是奴隶，土耳其还可以吃呢。,2020-03-12 19:33:13,4,评论,为什么要在乎英文怎么翻译？英文里斯拉夫是奴隶，土耳其还可以吃呢。,0.0017
我舍友的大伯就是香山木匠，曾经参与过故宫的修缮。。。用他的话说，传统技艺本身就源于生活，没必要患得患失，如果古代就能大批量生产洋钉，那榫铆也不会发展了。,2020-03-12 16:48:53,5,评论,我舍友的大伯就是香山木匠，曾经参与过故宫的修缮。用他的话说，传统技艺本身就源于生活，没必要患得患失，如果古代就能大批量生产洋钉，那榫铆也不会发展了。,0.9998
遥想当年去山里挂清明回来长了一身包，亲戚都说我中邪了，爹妈都是学西医的，不信迷信，对着书翻了好久，总结出我可能是红斑狼疮，于是两人抱头痛哭泪流成河，带我去抓中药，中医说我漆树过敏，问我是不是去过山里。,2020-02-01 02:59:15,0,评论,遥想当年去山里挂清明回来长了一身包，亲戚都说我中邪了，爹妈都是学西医的，不信迷信，对着书翻了好久，总结出我可能是红斑狼疮，于是两人抱头痛哭泪流成河，带我去抓中药，中医说我漆树过敏，问我是不是去过山里。,0.9999
7000年[妙啊],2020-01-20 03:19:56,6,评论,70年,0.791
7000什么鬼，中国不是上下五千年吗,2019-12-21 20:04:44,5,评论,70什么鬼，中国不是上下五千年吗,0.0026
想知道我们的祖宗多么牛逼吗？去日本和韩国看看吧,2019-12-07 13:27:01,4,评论,想知道我们的祖宗多么牛逼吗？去日本和韩国看吧,0.003
没问题啊，Japan本来就属于中国,2019-10-23 09:00:39,5,评论,没问题啊，Japan本来就属于中国,0.9997
说焚书坑儒的麻烦去多读点书,2019-09-26 17:33:51,5,评论,说焚书坑儒的麻烦去多读点书,0.0143
大家那么喜欢漆器不想它没落的话，请多赚钱，然后来买漆器，这话听起来很糙，但真的是这样，漆器制作成本很高，1kg漆要两百多块钱，我投下去的学费也很多，精力也很多，还有抗过敏药也挺贵的，所以漆器价格很高，高得很少有人买，成本高收益低，所以才会逐渐失传的吧，我学手艺虽然是因为喜欢，但以后也是要靠这个过日子的,2019-06-28 13:24:02,5,评论,大家那么喜欢漆器不想它没落的话，请多赚钱，然后来买漆器，这话听起来很糙，但真的是这样，漆器制作成本很高，1kg漆要两百多块钱，我投下去的学费也很多，精力也很多，还有抗过敏药也挺贵的，所以漆器价格很高，高得很少有人买，成本高收益低，所以才会逐渐失传的吧，我学手艺虽然是因为喜欢，但以后也是要靠这个过日子的,0.9999
妈耶，japan去翻译真的是漆器,2019-04-02 21:51:17,5,评论,妈耶，japan去翻译真的是漆器,0.0072
所以瓷器也叫china,2019-05-02 09:26:04,5,回复,所以瓷器也叫china,0.9987
人家注重传统文化的传承，，  我们现在注重的晚了好多都青黄不接，或者后继无人。   比如樱花起源与中国发扬光大于日本 。 还有那个做糖的手艺 。,2018-12-17 14:07:54,5,评论,人家注重传统文化的传承， 我们现在注重的晚了好多都青黄不接，或者后继无人。 比如樱花起源与中国发扬光大于日本 。 还有那个做糖的手艺 。,0.9999
围棋英文是Go（源于日文“碁”的发音），五子棋英文是Renju（源于日文“连珠”的发音）,2018-12-03 02:19:48,6,评论,围棋英文是Go（源于日文“碁”的发音），五子棋英文是Renju（源于日文“连珠”的发音）,0.9999
应该是因为日本比中国更早进行资产阶级**的吧？,2018-12-05 21:40:48,5,回复,应该是因为日本比中国更早进行资产阶级*的吧？,0.9536
起源不决定归属那么轻工业产品的商标是不是要写着商店的名字？,2018-12-01 14:55:19,5,评论,起源不决定归属那么轻工业产品的商标是不是要写着商店的名字？,0.9999
其实挺佩服一些日本人的，虽然不太喜欢日本人却佩服他们不懂就问虚心好学。可能是因为家教素质问题导致他们没法直接嘲讽人换成一副好学的模样，让人对他们产生好感然后就不直觉的传授了一些相对应行业的经验知识点，不知不觉中他们可能就吸收了一些比较难得到的知识点。说的是那些已经在某行领域里排得上名的而与他交流的是比他差一些的。希望可以看到别人的优点学习过来变成自己的。漆器很漂亮，希望有一天它能在中国这里再一次闻名于世。,2018-11-24 19:30:04,5,评论,其实挺佩服一些日本人的，虽然不太喜欢日本人却佩服他们不懂就问虚心好学。可能是因为家教素质问题导致他们没法直接嘲讽人换成一副好学的模样，让人对他们产生好感然后就不直觉的传授了一些相对应行业的经验知识点，不知不觉中他们可能就吸收了一些比较难得到的知识点。说的是那些已经在某行领域里排得上名的而与他交流的是比他差一些的。希望可以看到别人的优点学习过来变成自己的。漆器很漂亮，希望有一天它能在中国这里再一次闻名于世。,0.9999
