comment,contentposprob,contentnegprob,contentconfi,contentsenti
"('有一分证据说一分话就想要一个真相',)",0.0278845,0.972116,0.938034,0
"('希望所有的疑惑都能得到解答',)",0.656932,0.343068,0.237628,2
"('即使我确实不能做什么但关注就是力量',)",0.994537,0.00546335,0.987859,2
"('有一分证据说一分话才可能消弭质疑',)",0.00180595,0.998194,0.995987,0
"('转发微博',)",0.959684,0.0403165,0.910408,2
"('好样的等补全更多事实',)",0.934351,0.0656493,0.854113,2
"('希望真相早日浮出水面正如央爸所说给所有人一个交代',)",0.0234146,0.976585,0.947968,0
"('没错这是想知道有理有据的真相',)",0.381966,0.618034,0.151187,0
"('一分真正的证据讲一分的话',)",0.0249579,0.975042,0.944538,0
"('转发微博',)",0.959684,0.0403165,0.910408,2
"('“有一分证据说一分话”',)",0.0116652,0.988335,0.974077,0
"('mark一个真像mark证据公众不论结果需要看到的是证据是真像',)",0.00778947,0.992211,0.98269,0
"('终于来了',)",0.99963,0.00037023,0.999177,2
"('谢谢',)",0.997967,0.00203329,0.995482,2
"('老百姓就是想要一个事实毕竟养大这么一个娃操碎心了',)",0.543885,0.456115,0.122305,1
"('央爸爸来了',)",0.903164,0.0968359,0.784809,2
"('太对了',)",0.992714,0.00728592,0.983809,2
"('等最终调查的结果希望还原真相',)",0.00179486,0.998205,0.996011,0
"('“有一分证据说一分话”',)",0.0116652,0.988335,0.974077,0
"('有一分证据说一分话清白两个字很重',)",0.0135357,0.986464,0.969921,0
"('这文章才像人话嘛',)",0.00257901,0.997421,0.994269,0
"('真相才能安抚人心',)",0.0110303,0.98897,0.975488,0
"('理智等一个真相',)",0.00548563,0.994514,0.98781,0
"('拿事实说话让证据清白',)",0.200572,0.799428,0.554285,0
"('转发微博',)",0.959683,0.0403165,0.910408,2
"('666',)",0.516115,0.483885,0.677708,1
"('“又一分证据说一分话”',)",0.00129259,0.998707,0.997127,0
"('案件疑点梳理→O警方通报成都四十九中学生坠亡家属无异议',)",0.179119,0.820881,0.601958,0
"('希望如果家长方便能让家长登上微博亲口告知大家事情已经解决了从昨天上午到现在家长微博都没有新的动静很难让人不怀疑如果想平息怀疑请让当事人来说明',)",0.00257524,0.997425,0.994277,0
"('家属无异议网友不服气部分没有按它剧本走的带节奏网友',)",0.078236,0.921764,0.826142,0
"('学校为何不给看监控梳理案件细节→O成都中学生楼道坠落死亡学校为何不给看监控',)",0.00402802,0.995972,0.991049,0
"('死者父亲是看了监控的',)",0.560572,0.439428,0.0234943,2
"('侦查阶段证据不公开懂吗',)",0.00164044,0.99836,0.996355,0
"('成都四十九中学生坠楼谁之过多方发声→O成都四十九中学生坠楼谁之过多方发声汇总',)",0.779423,0.220577,0.509829,2
"('该事件爆出后在短时间内转载数十万条引导着舆论持续发酵还是同样的套路和熟悉的配方营销号带数字ID的号网上传教士的号僵尸号新号到处转发评论和控评看来三亿美元拨款下来了家属无异议网友不服气部分没有按它剧本走的带节奏网友',)",0.000140067,0.99986,0.999689,0
"('看到你这种人最火大不关你事一样的就等着所谓的真相出来了来打脸别人说我们都被舆论带着跑是吧一副上帝视角你最牛逼的样子没有舆论发酵且不说真想是不是真的能这么快出来吗',)",4.35318e-05,0.999956,0.999903,0
"('发这个表情会觉得显得你很幽默吗',)",0.203476,0.796524,0.547831,0
"('之前四川初二男孩跳楼以及忘了什么地方有个女孩被老师打吐血的两件事一开始舆论有很多谣言但是官方都有理有据地辟了谣谣言也就不攻自破可是这次的官方通报',)",0.161324,0.838676,0.641503,0
"('这件事不管官方怎么辟谣都会被那些带节奏的人颠倒黑白看看这件事的带风向流量就知道背后的黑手有多大了警方通报还没有出来就已经有搞事情的人从外面进入成都49中外面集结了',)",0.00212599,0.997874,0.995276,0
"('调查结果一分钟就能出来对吗所以几分钟就得必须发详实的通告对吧',)",0.000214261,0.999786,0.999524,0
"('简单的事儿监控发出来嘛你这种不被人利用谁被利用',)",0.000413329,0.999587,0.999081,0
"('那你去问一下死者父亲同不同意把死者视频公布出来啊这是死者隐私不是你随随便便就能看的',)",0.0093584,0.990642,0.979204,0
"('家属已经看过了孩子父亲不希望公布别被谣言误导了',)",0.0105566,0.989443,0.976541,0
"('楼下一些试图把这件事情归咎于美国人带节奏的真是邪恶到了极点他们不关心死者不关心真相只考虑他们狭隘意识形态里那部分给威权跪着帮当权者当狗的思想他们是真正的带路党他们才是真正站在人民对立面的恶棍和敌人',)",0.0113801,0.98862,0.974711,0
"('他们现在抨击孩子的母亲说谎这个可怜的女人现在可能都说不了话了公布视频也被说成隐私要求真相就是境外势力',)",0.000319593,0.99968,0.99929,0
"('用他们的话说这叫做这些别有用心的人在大是大非面前站在人民的对立面和权贵一条心污蔑要求正当权益的人民群众是敌对势力这是什么行为这就是存心给境外势力递刀子昂',)",0.00100883,0.998991,0.997758,0
"('我不信这不是3亿美元出资的狗粮有组织有预谋的行动人手一个康乃馨这事情就看得出有预谋中国人哪有送康乃馨祭奠死者的要是烧纸我到还相信点',)",0.00697621,0.993024,0.984497,0
"('中国现在祭奠让烧纸了传统节日清明都不让您就歇歇把不要拿一朵花来说事了',)",0.102045,0.897955,0.773234,0
"('这事要咬文嚼字坠是一回事亡是一回事亡是不是坠导致的需要细节铁证不能简单坠亡两字就糊弄成既成事实更何况更重要的坠亡之前发生了什么因何而坠等等更关键的问题还有太多细节真相没有揭开我们希望公安机关在这方面的言行和立场应该体现出最专业严谨中立公正',)",0.0450437,0.954956,0.899903,0
"('明显有人想掩盖些什么',)",0.0200562,0.979944,0.955431,0
"('昨天早上哪位母亲不认同通报还发微博了下午一直沉默到现在感觉在利用网友',)",0.0394595,0.96054,0.912312,0
"('你翻她176w赞12w转发的微博下面有一条5000多赞的评论不知道她的微博是否还能登录她失去了自己的儿子啊说她利用网友这种话就不必说了吧',)",0.627415,0.372585,0.172034,2
"('利用你干嘛了',)",0.000719809,0.99928,0.9984,0
"('你跟新京报是商量好了吗还疑点重重昨晚在现场举花的是不是更疑点重重',)",0.0583444,0.941656,0.870346,0
"('就是一群脑残被带了节奏一个学校里面能有什么样的大人物要让一个省会城市的公安为他掩盖所谓的“真相”',)",3.51932e-05,0.999965,0.999922,0
"('警察的孩子不用上学吗',)",0.271953,0.728047,0.39566,0
"('有没有像我这种平时不怎么在微博上发言的人遇到这么义愤难平的事发点言就说是用新号的什么被带节奏了的什么简直是无语',)",0.000834723,0.999165,0.998145,0
"('对啊',)",0.634359,0.365641,0.187465,2
"('回复北乔馨利用你啥了人家吃你家饭了还是喝你家水了就利用你人儿子都没了难不成无时无刻给你记录微博',)",0.000233586,0.999766,0.999481,0
"('不对吗昨天的早上通报还出来不赞成晚上的就一直沉默就想知道家属到底是不是认同不认同留下这么多网友干等着',)",0.00158792,0.998412,0.996471,0
"('回复inconsola他们学校和教育局应对舆情的方式确实有些不妥但他们家长你就确定说的一定是实情么本来这个事情没必要成立联合调查组的为了给民众一个说法紧急成立并发布了目前掌握的情况有报道说孩子父亲对整个事情更加了解我持保留态度我认为调查组不是神仙他们也需要大量的时间来整理资料佐证这个事情',)",0.014006,0.985994,0.968876,0
"('这就是中国的媒体人云亦云没有一点客观调查的手段',)",0.00160018,0.9984,0.996444,0
"('每次看到类似新闻都会泪流满面不养儿不知辛苦那么大的孩子一路伴随着长大已经在生命里种下根发了牙现在突然不明不白残忍的离去任谁也接受不了祈求真相讨要公道这是任何做母亲家长的合理要求也是天下所有母亲家长的祈求和期盼',)",0.772774,0.227226,0.495054,2
"('至少得让孩子父母见到最后一面吧',)",0.201183,0.798817,0.552926,0
"('呼叫华春莹耿爽赵立坚',)",0.89247,0.10753,0.761045,2
"('这个外交部有啥关系',)",0.0361755,0.963824,0.91961,0
"('这哪有米国的风景壮阔啊',)",0.545708,0.454292,0.0858426,1
"('事已至此别拿保护隐私当借口了一个花季少年莫名其妙的自杀不管是家长学校教育问题还是校园欺凌感情问题网友都有知情权需要找出罪魁祸首现在生活这么好一个家庭条件不错的孩子怎么可能自杀',)",0.00442147,0.995579,0.990175,0
"('监控出来了你信了吧',)",0.00523852,0.994761,0.988359,0
"('在学校里出了事他首先做的肯定是想尽一切办法推脱责任毕竟人命关天嘛他担当不起这事儿闹了这么大我感觉这校方的后台还是蛮大的',)",0.101946,0.898054,0.773454,0
"('整个成都都在包庇它哦一个算不上好学校的成都49中',)",0.0116325,0.988367,0.97415,0
"('成都49中母亲节的噩耗为什么要让学生们禁声监控到底拍到了什么一切等待最终的结果',)",0.049258,0.950742,0.890538,0
"('生命中无法承受之痛',)",0.841762,0.158238,0.64836,2
"('我们普通人能干嘛抵制这个垃圾学校',)",0.000150755,0.999849,0.999665,0
"('这事儿重点都变了能怎么办林唯麒走好',)",0.233109,0.766891,0.48198,0
"('成都49中热搜居然没了压的真快哎真失望家属政府学校也不管了既然家属知道真相了也不出来交代也不发声真的拿公众当枪使吗把公众情绪点燃就撒手不管了家属微博被炸号可是人没有啊怕被网暴但不要忘了是谁发起的公众求助事件是要人公众心寒吗以后谁还敢声援',)",1.95192e-05,0.999981,0.999957,0
"('到现在没人同学出来说一句话没有知情人说一句话全程只有学校网友以及母亲母亲不发言留下网友一堆的问号选择掩盖肯定有原因为什么不能光明正大',)",0.000300828,0.999699,0.999331,0
"('zl你放出来的评论可都太明显倾向性了哈',)",0.172797,0.827202,0.616006,0
"('校方教育局公安市政府一个也跑不了等着你们领导调动上墙的消息',)",0.0571778,0.942822,0.872938,0
"('回复楚家楚阳知乎匿名我一直默认是1450',)",0.423887,0.576113,0.058028,0
"('回复楚家楚阳小学生',)",0.0641878,0.935812,0.85736,0
"('做出一个猜测有可能死者在生前录像里有与同学或者其他同志的聊天谈话谈话可能不影响自杀的结果家长可能在了解真相后选择不再追究不影响别人的正常生活欢迎辩论别冲我',)",0.0148602,0.98514,0.966977,0
"('不信谣不传谣只信警方通报',)",0.0830232,0.916977,0.815504,0
"('老师学校教育局公安局都是一家搞什么搞',)",0.00188179,0.998118,0.995818,0
"('监控父母看过父亲还在学校里谈了好几个小时遗体家属也见了不能碰触',)",0.200606,0.799394,0.554209,0
"('父母无家属对调查结论无异议',)",0.00258635,0.997414,0.994253,0
"('《隐秘的角落》里藏了多少《沉默的真相》到底是道德的沦丧还是人性的扭曲我们所相信的难道都会成为黑恶的保护伞吗给个真相很难吗',)",0.0102908,0.989709,0.977132,0
"('严查',)",0.00198397,0.998016,0.995591,0
"('小心半夜鬼敲门',)",0.0129882,0.987012,0.971137,0
"('期待来个案情还原',)",0.982437,0.0175632,0.960971,2
"('来自恨国党的微笑',)",0.974598,0.0254018,0.943551,2
"('就这点出息搞自己人有本事搞洋学生',)",0.0002042,0.999796,0.999546,0
"('不放监控无法信服',)",0.000693188,0.999307,0.99846,0
"('颜色革命已经在行动那些拿花的赶紧查',)",0.0777755,0.922224,0.827165,0
"('转发微博',)",0.959683,0.0403165,0.910408,2
"('学校凭什么火化遗体不是应该交给家属处理吗',)",0.00681319,0.993187,0.98486,0
"('喔喔那就好',)",0.393452,0.606548,0.125663,0
"('没有火化你是不是没认真看新闻',)",0.000738492,0.999261,0.998359,0
"('渣浪你要点脸不要因为流量这么无下限报道请实事求是很多人都是只看标题就自己意淫出一步大剧了',)",0.000174124,0.999826,0.999613,0
"('如果美国发生这种事情CCTV肯定24小时追踪播出',)",0.00430336,0.995697,0.990437,0
"('不是发一个通告就要家属民众来接受正面回应质疑声实时公布证据及进展是应该做到的',)",0.00029881,0.999701,0.999336,0
"('痛心',)",0.00819798,0.991802,0.981782,0
"('父母想要的并不是很多教育局态度让大家觉得愤怒17岁的鲜活的生命',)",0.0453395,0.95466,0.899246,0
"('这是什么细节',)",0.0145906,0.985409,0.967577,0
"('煽动性标题',)",0.011727,0.988273,0.97394,0
"('求求校方给人家母亲一个交代',)",0.124529,0.875471,0.723269,0
"('繁荣娼盛伪大复兴',)",0.00210331,0.997897,0.995326,0
"('新浪天天在这带什么节奏我们相信政府和公安机关会给出准确且真实的答复',)",0.701403,0.298597,0.336451,2
"('既然说有看监控那完整监控发出来一切真相大白就完事儿搞那么多申明通告有什么用不买账',)",0.000716225,0.999284,0.998408,0
"('以后真相不需要考虑什么隐私了毕竟不是普通的案件也不要考虑什么死者为大真相就是冷冰冰的事实没必要美化煽情',)",0.000712137,0.999288,0.998417,0
"('别的不说孩子出了事这学校的应对方式就很曹丹',)",0.116544,0.883456,0.741013,0
"('不要捂盖子',)",0.0220205,0.97798,0.951066,0
"('公共场合里的监控不能放网上没明白一直说家长看了监控什么没异义刚开始说监控坏了现在又说看了监控',)",0.00283082,0.997169,0.993709,0
